 Morbidade Hospitalar do SUS - por local de residência - São Paulo
Valor serviços hospitalares por Município e Ano/mês atendimento
Lista Morb  CID-10: Outras tuberculoses respiratórias, Restante de tuberculose respiratória, Outras neopl malig órg respirat e intratorácicos, Outras doenças do trato respiratório superior, Outras doenças do aparelho respiratório, Outros transt respiratórios orig período perinatal
Período:Jan/2012-Ago/2020
"Município";"2008/Jan";"2008/Jul";"2009/Jul";"2009/Set";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"Total"
"353010 Mirandópolis";-;-;-;-;-;-;-;-;-;-;-;467,47;38061,26;2020,35;12129,39;653,53;1276,59;19626,94;33869,45;7648,61;2084,84;15955,94;399,58;904,05;19586,77;5636,87;5244,88;1648,18;4607,92;3189,19;2274,68;11779,69;1098,00;422,87;4090,79;3762,56;12004,47;14542,86;10743,69;9086,41;1460,18;1415,01;-;22325,04;1018,23;1605,37;1506,80;3268,38;525,36;-;46109,06;49216,08;5086,62;43518,14;1901,88;12655,21;1612,66;48241,58;6242,45;2704,09;61323,28;8065,84;7500,87;11599,64;3051,99;2468,30;1789,17;3492,20;10968,81;2352,21;17105,75;6945,00;734,21;9335,20;5114,55;1896,59;7154,46;1512,53;976,83;1521,31;2893,87;6858,45;2342,16;913,36;41343,26;1521,22;1923,31;543,49;38326,88;2179,16;12180,08;4829,55;7204,84;2697,61;2165,89;25126,03;1533,40;451,47;1566,97;1309,71;2831,94;29106,50;1066,00;2246,47;1285,77;3668,85;5511,54;3900,62;8973,88;13167,97;8577,24;3364,48;1083,34;7490,05;1232,89;8279,41;919836,37
"353020 Mirante do Paranapanema";-;-;-;-;-;-;-;-;-;-;-;-;598,53;2584,54;634,67;2681,99;263,75;6755,71;6535,82;806,22;16936,31;-;10657,54;1380,28;247,75;1539,99;6239,38;2094,40;4472,48;2035,26;-;1041,32;159,12;5232,21;6279,64;3698,77;643,84;2778,10;2378,83;-;-;1805,62;1260,82;12195,10;1768,96;450,31;20834,39;4019,93;2606,30;7782,25;605,82;3176,22;2657,09;5821,23;-;130,78;-;2241,88;-;2592,45;456,14;3614,50;-;1066,74;-;-;1657,04;2706,92;3000,29;2270,96;-;689,16;1560,05;3942,61;2289,48;5053,79;-;1401,53;-;-;6426,99;1622,02;249,24;12441,00;-;1221,35;279,69;1349,76;1560,45;12860,17;2420,33;2478,44;1767,60;3944,18;499,67;595,47;5825,85;239,75;1091,18;3903,72;-;680,22;702,47;-;3725,58;4069,95;2078,97;4294,18;7203,25;1921,13;4934,57;6904,95;1498,03;-;-;-;287124,97
"353030 Mirassol";-;-;-;-;-;-;-;-;-;-;-;1992,62;10078,83;43,65;17891,48;24479,48;6092,43;12222,48;2202,90;10156,80;6234,85;21575,80;9359,01;10936,32;1879,05;1172,83;11055,48;6517,20;19949,01;5444,56;99,17;1634,99;10580,08;5672,12;3722,53;6340,88;4819,78;7118,06;7800,05;939,79;33314,88;8184,25;8666,03;1282,83;19428,17;3033,42;3270,91;22759,06;49621,10;7271,66;10584,84;7489,05;7633,51;4445,58;29378,75;190,92;3788,84;9300,43;9488,24;11768,08;23077,95;-;9765,35;1979,58;4462,27;2947,79;14521,69;6947,03;2995,55;78647,76;3519,31;8592,81;4714,93;2299,39;198,75;5419,64;10652,96;982,46;2932,53;770,35;3643,93;1576,52;24944,89;9427,21;5747,68;2448,89;569,99;2059,76;3461,01;7414,85;14099,76;13413,08;1902,67;2268,68;3034,32;10072,96;5771,18;10970,58;17178,64;7436,56;18637,24;5216,84;868,10;15200,33;15342,33;5901,58;24200,01;28304,25;37682,60;36794,70;49142,94;1492,69;8969,59;2717,94;10057,67;16712,00;1089024,85
"353040 Mirassolândia";-;-;-;-;-;-;-;-;-;-;-;-;506,17;-;-;701,20;-;7607,07;-;-;-;-;-;-;5679,84;-;-;-;-;-;880,20;7630,29;-;5468,86;33,34;2273,02;10636,18;4789,94;-;6899,76;-;683,20;-;1370,65;-;-;-;-;-;-;11643,20;-;1449,58;-;385,40;2458,87;-;-;-;-;4645,81;1180,60;7676,80;-;-;1164,16;-;1320,86;2037,14;3188,37;-;-;-;-;-;371,62;-;516,62;148,92;-;-;3185,30;3482,42;3981,83;245,87;2008,37;3165,81;-;-;-;-;1313,27;-;-;5153,94;4939,19;10168,07;-;-;-;-;878,71;-;-;-;-;354,68;-;31384,84;-;580,53;1842,32;2587,40;-;4115,18;-;172735,40
"353050 Mococa";-;-;-;-;-;-;-;-;-;-;10562,95;4692,27;6008,54;9667,01;27848,32;4403,96;23884,00;15008,70;19867,31;47848,25;18036,00;27098,40;17069,64;3124,58;8069,61;41704,61;26995,18;3433,88;1906,99;4606,93;4849,32;11387,81;49356,35;38206,72;65350,67;6182,31;1937,00;26908,17;15080,50;16879,34;11990,46;33570,00;36699,59;29359,43;26503,21;18777,56;6801,52;7836,93;13500,64;1951,42;28793,84;15656,76;37465,86;19639,85;15315,81;3040,09;6175,49;23054,05;32725,99;46580,53;26179,06;24053,85;10755,10;844,57;49438,84;7446,80;18872,81;42360,20;4257,06;12350,66;42791,19;10773,47;26398,75;19331,86;26523,15;33169,21;23949,40;32728,55;29508,21;25085,75;2727,03;6453,16;22522,17;16052,71;5953,30;21692,51;6476,31;14508,98;34844,77;13687,35;8412,75;17156,17;18345,08;20946,46;9940,38;2989,47;40736,82;25568,28;43512,99;45714,42;15291,31;28097,13;14851,01;18309,07;15648,22;27813,67;13325,96;4872,79;25490,41;17540,54;17076,28;22807,06;10924,06;3758,65;7316,98;4900,76;2066497,85
"353060 Mogi das Cruzes";-;-;-;-;-;-;-;-;-;4748,55;30650,27;62134,57;55213,04;69506,14;104160,17;117601,46;152930,07;60943,57;112723,32;84792,42;153181,07;101334,95;135892,71;100937,46;55384,20;107311,80;72784,02;97895,03;83311,78;98635,51;80829,36;133385,54;91214,89;152990,59;71157,07;102766,41;84101,76;74497,88;95799,22;129335,70;91802,75;130458,77;63508,12;117112,29;113769,80;118341,84;63280,76;168082,86;170600,87;147343,21;214624,52;92515,67;157250,97;137415,93;114593,95;85498,55;150769,23;169184,18;105888,87;175366,52;140756,71;165642,73;145803,92;240782,09;160356,35;86215,70;94184,60;192131,58;125068,10;107455,03;134209,55;104140,63;97698,91;171008,86;103722,26;104384,21;241062,48;68034,20;152426,07;135215,02;174858,05;202838,94;145363,82;250486,50;125410,44;129091,37;161279,40;108586,13;160147,70;135909,83;119547,04;128035,59;70930,68;146634,98;119939,60;209545,67;109717,08;117693,79;170321,27;123412,43;171042,18;161926,20;183993,02;122020,65;154365,39;121250,97;172622,74;162801,99;197516,87;167620,75;154492,70;188334,54;96578,65;165826,81;116833,54;29117,11;13511953,61
"353070 Mogi Guaçu";-;-;-;-;-;-;-;-;-;3219,80;49431,72;46601,98;57440,41;29586,56;61605,35;30472,51;36856,62;36053,36;19643,75;26004,48;62206,62;33211,84;40184,23;52443,89;85949,95;28488,35;40103,29;30523,39;70623,61;40864,16;38849,83;23959,78;14662,02;22990,10;27912,11;7012,71;13889,24;14181,84;23728,22;35684,06;36328,86;15143,75;48833,40;26795,46;39990,71;37367,55;28348,61;54695,32;27555,52;32571,68;17917,71;31542,89;9424,95;46872,54;15961,42;8288,04;25322,64;26973,55;13144,62;46053,52;34241,52;74587,85;32443,84;87380,79;10627,88;132396,83;46046,70;38586,19;23896,55;31236,00;36581,17;29904,45;25480,75;12768,25;55690,02;53576,62;57169,66;117208,04;59419,81;61529,20;80318,04;37038,27;65730,37;74175,59;61935,40;31073,48;55566,33;103846,46;45980,33;65559,47;61610,01;88201,13;93741,33;98609,52;60583,09;60528,71;32380,80;44154,99;62204,62;54315,67;81840,44;57472,55;95112,58;55934,21;71380,32;44134,60;42463,88;70003,76;61173,23;49262,38;31864,11;39570,72;40006,50;33833,11;31963,57;16218,86;4814079,07
"353080 Mogi Mirim";-;-;-;-;-;-;-;-;-;-;1880,36;21573,60;32660,13;7463,94;56960,06;16153,76;44670,67;20138,75;13618,08;27910,12;42416,50;11636,25;10154,48;36802,03;39197,53;44214,49;59332,28;33510,38;7667,75;4604,45;21008,92;9819,65;13758,84;3190,37;17243,09;25958,41;13591,14;16706,75;24273,75;12103,75;9434,08;13238,58;16178,63;18197,89;3134,29;5034,26;9026,34;12821,64;1281,47;12975,18;10845,57;4847,99;3414,72;14863,63;32976,02;32462,38;17249,13;47902,41;30000,00;2048,98;3776,78;10486,84;6419,98;42092,37;9297,78;37114,66;18964,00;17395,17;42504,51;6410,76;18302,70;19494,16;9387,01;5655,72;43512,67;19074,10;27041,39;29011,93;32488,33;39698,72;25016,30;12790,25;6573,58;47035,09;12815,40;9401,06;1991,66;8902,13;19200,14;1687,03;2549,55;2017,28;571,98;11178,08;55051,19;35138,21;26935,46;11329,95;13793,99;14049,88;43935,21;20437,12;26551,72;13233,29;11531,53;17002,12;14640,46;30811,15;10284,86;32180,80;36117,51;29775,81;42851,42;77789,72;44022,22;7636,71;2203112,91
"353090 Mombuca";-;-;-;-;-;-;-;-;-;24791,15;-;1325,25;-;1896,90;-;-;-;-;-;-;-;-;-;-;-;-;828,70;-;-;-;-;17057,98;856,14;-;-;-;646,27;-;18219,21;-;1970,19;11845,66;-;-;-;-;-;-;625,16;-;-;8255,09;799,58;-;-;-;-;2874,62;-;-;479,47;-;-;355,56;451,47;-;-;761,57;7356,84;-;-;-;-;13693,30;-;15907,41;-;-;483,47;598,53;-;-;-;-;-;-;43,44;-;635,81;-;-;-;-;798,68;-;-;-;-;-;-;-;-;-;-;587,88;-;-;-;527,07;-;1063,12;-;750,45;-;451,47;-;136937,44
"353100 Monções";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2590,76;167,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;943,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2489,66;-;-;-;-;-;697,16;-;-;-;-;770,13;-;-;-;-;-;-;21288,68;11618,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;255,75;3797,76;271,75;-;-;-;639,82;-;-;-;1229,36;-;-;-;265,54;-;-;-;-;47025,55
"353110 Mongaguá";-;-;-;-;-;-;-;-;-;-;497,90;451,47;950,72;-;6521,12;30301,83;22008,24;28242,73;19140,85;22275,38;18075,68;45008,78;25658,01;26438,68;2508,45;22401,30;13259,75;3507,82;4842,76;8411,23;519,31;3398,56;21220,96;3886,62;13989,16;596,43;-;6504,16;1767,33;4240,34;6436,24;1278,61;6261,14;495,68;611,50;10265,43;26391,01;34067,15;16860,87;5359,06;2919,35;7195,39;3307,06;24685,23;19484,08;14796,18;7385,22;426,05;12830,99;2549,96;2029,25;497,90;39676,48;1517,21;2292,98;5085,20;32620,51;17895,83;6393,20;1415,23;1910,44;29809,76;31076,46;2954,31;7283,96;1469,05;10656,50;7893,17;2488,97;25263,66;95,17;3479,26;7842,64;27603,20;4280,61;2678,05;59204,28;4701,56;30768,53;2728,77;2189,09;7630,86;4798,80;6707,18;2236,69;1634,59;1901,17;9322,85;2331,85;5101,12;11815,38;2583,44;3366,22;2759,31;8048,76;11744,35;5900,43;5028,79;3156,81;6441,72;8599,61;8202,21;3318,33;4450,14;10952,88;18563,04;1092629,53
"353120 Monte Alegre do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1045,98;-;804,40;-;-;-;13476,87;13229,04;-;5961,52;-;-;7089,95;-;-;-;5465,71;-;-;948,76;-;-;-;263,75;1678,05;579,63;13885,33;-;27168,66;-;8068,43;535,92;-;33,34;7078,11;-;4924,70;41,34;-;-;1684,25;-;-;335,62;37,78;1160,57;-;-;957,19;-;11189,33;-;5472,16;-;-;-;-;-;15597,92;2192,83;1250,22;-;-;30,47;-;-;-;71,17;-;-;-;451,47;-;-;209,54;7321,40;723,67;-;933,51;843,53;232,66;-;680,93;-;-;-;-;-;163655,71
"353130 Monte Alto";-;-;-;-;-;-;-;-;-;-;-;16558,43;18960,35;35,65;13232,26;-;6083,40;18101,75;2143,15;2817,33;4334,76;1168,57;-;416,34;9933,10;8095,68;42589,15;7252,39;1399,05;22811,62;17687,54;25519,56;673,16;34809,62;5261,06;31923,94;15033,79;11055,73;15882,23;9818,30;5002,85;137,48;-;13886,26;23464,51;4461,92;-;5611,08;16564,67;17392,29;28729,21;61032,83;9761,00;37929,83;17979,71;36634,37;8211,74;16066,13;1436,00;4383,00;10253,61;16439,19;4176,91;10503,58;12931,34;4624,81;11797,33;12485,92;4160,57;8608,98;5719,69;436,94;11716,00;6671,42;1160,42;4160,55;2744,20;13118,09;4811,03;11821,18;1147,90;20249,83;18827,18;5504,42;2278,77;8675,61;5670,96;10202,01;13616,15;19883,33;4326,05;7732,32;3604,54;2975,79;670,55;3728,77;6390,47;4224,24;7162,40;12209,36;30333,84;17749,59;3200,76;12363,33;12710,84;12423,07;6114,05;2943,76;104260,00;22699,39;2117,88;634,67;15438,27;916,12;-;13967,07;1227577,84
"353140 Monte Aprazível";-;-;-;-;-;-;-;-;-;-;-;11282,03;1872,60;1818,54;-;-;3127,62;-;2081,52;1126,44;318,24;698,67;1967,59;159,12;318,24;36988,26;2509,27;2864,03;492,81;8697,96;37643,60;26940,40;5375,77;5923,85;350,43;1477,15;2217,18;16943,95;4305,66;183,12;1208,16;761,78;2837,51;7414,35;1316,41;562,22;1074,73;3371,40;5651,47;7474,06;2360,40;451,47;1568,84;3967,17;3643,56;1787,75;13850,05;2386,60;33,34;2602,65;1210,73;-;29991,41;4801,56;568,17;-;28485,81;14202,77;5214,28;9083,35;2866,52;950,94;508,87;23663,91;533,34;489,82;1569,91;24103,47;950,94;385,40;3878,32;1123,25;1044,33;8012,00;2438,03;3093,25;6022,18;10286,15;711,46;900,49;871,47;1400,72;3871,09;1110,09;1301,57;10382,29;2408,85;1295,98;451,47;-;-;2164,01;8356,72;1886,21;3716,09;5295,51;160,97;-;-;1649,31;5693,38;4782,45;-;2445,25;1024,05;-;489366,11
"353150 Monte Azul Paulista";-;-;-;-;-;-;-;-;-;-;-;-;2468,41;1114,00;1134,06;1609,53;1716,27;1515,50;8443,80;-;1094,06;9420,44;516,81;1171,62;10013,93;1071,32;698,59;1056,11;2369,35;1380,22;942,94;934,94;995,73;1604,43;1118,06;8061,06;-;600,96;2228,14;1681,08;-;3638,21;231,75;394,07;2684,84;16700,47;4109,26;82251,56;9071,42;-;1494,32;703,77;1066,00;2482,05;3000,25;642,59;346,44;159,12;559,31;278,29;811,66;-;593,43;467,47;974,94;254,29;-;183,12;33,34;-;-;467,47;-;683,37;477,36;27205,07;13836,40;504,07;-;578,14;403,00;159,12;-;16543,54;159,12;-;628,81;-;8594,58;528,07;13111,30;2501,00;1733,32;-;-;-;5618,16;352,19;1256,56;-;1981,25;622,53;446,15;598,53;175,12;4397,42;-;75,78;3364,58;-;-;-;-;5955,84;167,12;614,53;311832,83
"353160 Monte Castelo";-;-;-;-;-;-;-;-;-;-;-;-;-;451,47;592,41;-;-;-;489,44;1038,08;2374,41;487,55;-;-;493,36;-;-;-;-;-;-;508,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;167,12;-;-;-;-;-;159,12;-;-;-;-;20389,87;-;-;-;498,51;-;-;-;-;1174,14;167,12;-;2254,91;-;-;525,56;-;-;-;-;-;159,12;350,24;-;-;950,94;-;893,23;-;-;-;-;-;1485,27;-;-;-;648,94;6841,90;-;-;2716,63;-;715,48;-;-;-;-;2186,13;614,53;-;-;489,42;-;-;-;-;49823,71
"353180 Monte Mor";-;-;-;-;-;-;-;-;-;-;-;677,20;11992,89;22761,17;5312,95;53423,61;16111,69;36264,09;57148,19;9365,27;17809,21;23415,92;8962,20;5297,78;6334,88;34567,35;-;35881,65;30053,32;12576,69;13165,78;125330,81;39483,20;42661,46;15671,98;69645,95;31142,60;25560,27;3421,52;30286,80;1472,54;8133,34;63252,10;74111,38;50892,97;62212,50;7434,37;50479,77;15812,64;4160,56;6330,62;7358,87;53390,47;38032,32;71847,44;25773,18;41663,63;11947,66;22513,56;11678,07;14573,62;2345,53;32413,30;11319,26;39841,92;18565,59;29390,46;24933,38;15409,34;3880,79;27672,87;4441,37;8402,39;16471,11;19352,16;72034,62;37275,33;44206,05;63811,42;57634,94;52900,51;3308,05;25301,82;10160,14;35860,23;10730,30;2011,21;34064,51;13696,03;40122,67;3691,92;73317,76;21374,01;18426,23;6077,67;13075,86;24295,66;17123,81;39306,24;19632,81;44832,60;4405,22;118702,24;32543,50;83763,69;64696,74;36366,80;15842,05;28423,52;4409,94;58455,31;24480,61;6032,65;31972,24;21347,87;17592,98;3015145,27
"353170 Monteiro Lobato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;274,55;-;-;924,63;-;-;-;14283,53;-;-;-;-;-;-;-;-;-;-;-;845,23;-;-;2765,09;-;-;-;2337,74;654,28;-;-;8032,53;-;-;-;827,15;-;-;483,22;-;-;-;-;-;-;95,17;-;548,91;560,60;-;-;-;-;-;-;-;-;-;-;666,39;8280,76;-;600,85;-;-;-;462,48;-;7646,83;-;-;3140,17;2034,88;-;722,07;-;-;616,00;-;95,17;-;52,02;-;-;1820,71;-;115,87;-;-;-;900,37;-;679,82;-;-;-;21917,49;-;262,72;82647,23
"353190 Morro Agudo";-;-;-;-;-;-;-;-;-;-;-;763,48;-;5608,76;33,34;-;1230,51;1071,91;7313,20;2228,78;3464,14;6266,63;475,47;1635,12;3237,50;507,47;-;2202,55;1055,82;2360,76;254,29;193,16;1794,31;151,17;4865,13;1335,58;-;677,20;1889,59;14015,20;4446,71;25186,78;1417,92;-;4428,07;1014,43;7361,94;-;4125,19;27193,03;13973,27;5320,40;15868,76;35868,35;15376,68;1098,00;610,59;1236,67;175,12;859,83;30015,62;36083,82;902,94;-;451,47;105,10;467,47;-;39764,13;22965,06;4524,48;1487,68;489,25;25936,26;422,15;654,73;5233,32;995,54;757,65;520,07;6135,42;1242,62;3637,84;4161,52;451,47;12847,20;2875,50;34615,84;-;351,93;-;13146,18;4566,20;43,65;12619,41;6523,08;4759,66;8804,20;-;17390,91;31213,89;14730,92;-;40494,57;-;4639,00;31492,42;46458,46;4985,48;86,03;31280,36;769,60;1074,00;2061,84;1657,10;-;747085,85
"353200 Morungaba";-;-;-;-;-;-;-;-;-;-;-;3882,68;1188,67;1960,43;651,46;1142,35;1320,01;159,12;-;-;-;-;865,06;-;1250,12;-;-;-;-;-;-;-;-;-;-;-;-;-;3447,16;-;-;-;2434,34;269,88;1802,75;-;24224,06;-;3639,77;2605,82;2997,03;1401,47;-;-;-;467,47;504,07;-;537,03;587,77;-;-;-;-;-;-;-;-;-;4150,05;-;2324,03;1055,10;71,17;466,31;368,19;24548,68;-;-;33,34;-;-;2676,39;10381,95;15019,28;-;606,53;734,72;71,17;756,10;13992,55;675,32;638,53;-;1517,47;60,15;5201,91;-;953,67;-;4198,16;-;5679,34;713,20;71,17;-;-;33636,56;-;-;19780,44;-;-;-;2805,38;4724,10;215249,48
"353205 Motuca";-;-;-;-;-;-;-;-;-;-;-;-;3385,59;5789,04;-;-;-;-;-;-;-;-;-;-;-;-;-;210,24;5269,11;-;-;2057,87;-;-;1832,65;-;311,77;-;-;2013,83;33,34;-;-;-;-;-;-;-;447,72;-;-;-;-;123,25;-;1069,13;-;-;-;33,34;-;-;-;-;-;-;-;-;-;-;15146,50;-;-;-;-;4936,94;-;43,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2001,79;-;-;-;-;-;-;3608,32;-;-;-;-;-;-;-;-;1074,83;-;-;-;-;957,79;-;50346,70
"353210 Murutinga do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1282,00;199,12;-;-;-;475,47;602,86;-;451,47;-;-;-;488,60;-;-;606,53;5315,21;-;-;467,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1504,57;-;-;-;2019,72;33,34;718,18;-;864,40;-;552,48;451,47;-;-;-;-;7263,22;-;-;-;-;360,19;500,87;35,65;-;305,66;-;-;745,66;-;-;-;-;-;451,47;-;-;-;-;-;22355,36;-;-;-;-;598,53;-;-;1327,26;-;-;-;-;-;-;587,88;-;-;50564,64
"353215 Nantes";-;-;-;-;-;-;-;-;-;-;-;-;2409,62;1153,38;2185,29;1685,56;1681,73;1678,93;1058,17;-;1286,64;-;3197,37;-;-;-;-;706,85;-;-;-;955,83;-;-;2190,54;-;507,47;-;1181,62;11203,79;-;-;-;-;600,52;-;-;-;-;-;-;-;-;-;-;-;-;-;484,81;-;-;-;-;-;-;-;-;239,75;-;-;-;-;-;-;-;-;-;442,31;-;-;577,47;379,56;-;183,12;603,88;1031,73;-;2890,88;-;-;-;-;-;-;-;482,31;-;-;-;-;203,79;-;-;-;-;-;-;-;-;744,26;-;-;-;-;-;-;41947,18
"353220 Narandiba";-;-;-;-;-;-;-;-;-;-;-;-;10664,21;1350,23;-;434,31;-;2744,25;-;-;1525,47;-;-;-;1148,91;8725,36;1485,16;-;-;-;4370,64;-;1438,83;18245,38;-;-;-;-;-;-;-;-;239,75;606,53;-;1127,30;-;-;740,56;-;-;-;526,15;-;-;730,06;450,31;-;-;-;10138,84;247,10;1166,99;239,75;617,58;1277,66;1277,34;-;-;-;-;-;-;4163,99;483,47;-;-;-;-;527,86;8133,81;13932,35;265,45;-;1087,01;-;-;1288,15;-;683,64;-;-;-;2527,44;-;-;-;1038,38;-;658,22;2245,18;-;1288,86;507,47;-;-;315,35;-;711,90;-;464,17;2274,30;836,59;-;1439,10;-;116391,36
"353230 Natividade da Serra";-;-;-;-;-;-;-;-;-;-;-;10588,33;-;-;-;12194,99;400,59;-;-;-;159,12;1010,46;1667,07;159,12;713,20;-;-;2570,58;4234,72;1853,61;2434,70;-;-;-;-;-;-;-;-;-;18521,52;-;-;-;-;5376,09;-;-;1580,05;-;-;-;-;9053,32;-;-;8632,25;-;1098,27;-;-;422,15;-;-;642,53;-;31075,20;-;-;-;-;-;-;-;782,25;-;6701,98;-;4860,84;4719,91;-;-;434,31;-;-;-;-;-;-;-;3171,55;363,56;598,53;-;-;-;-;-;21792,29;-;-;-;-;-;-;-;12729,39;13053,78;-;-;-;-;-;8337,18;-;-;191933,44
"353240 Nazaré Paulista";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41,34;59,65;9908,53;881,81;8328,80;653,95;-;217,95;-;1240,71;27024,50;-;-;3928,66;1956,32;15619,16;2692,46;3745,44;14017,86;669,67;3894,15;5889,49;467,47;2085,25;35,65;12122,91;890,11;-;1689,39;-;79,19;-;630,53;770,20;-;6189,26;2014,66;1473,96;1560,00;33,34;-;638,53;-;-;966,46;-;2932,06;475,47;49,34;-;638,53;1938,26;167,65;20026,29;14905,69;2212,36;898,42;6583,38;14559,18;3918,95;21992,24;10019,87;3898,70;-;622,53;-;13340,74;904,00;-;9492,12;-;2878,33;7177,83;-;43322,15;14745,20;451,47;-;-;13303,87;9451,07;4249,07;2803,44;-;490,31;-;88,85;2112,60;617,93;3967,69;3532,32;-;22393,22;485,16;1689,90;4283,56;1183,46;14263,16;1667,24;4871,44;4805,86;426828,27
"353250 Neves Paulista";-;-;-;-;-;-;-;-;-;-;-;1215,75;-;-;-;-;-;-;1860,83;1187,86;-;-;1508,54;341,61;897,79;1121,95;-;-;4050,86;-;-;-;-;-;-;777,35;-;-;6546,86;-;6816,57;-;1161,80;-;1333,15;43,65;937,67;7966,80;2021,88;1126,81;-;12496,57;2229,93;-;-;159,12;-;395,27;320,49;2202,09;-;25813,99;-;37,34;10578,26;-;5336,06;15318,78;3690,37;-;287,88;1925,68;-;-;1292,44;4218,69;-;371,62;-;1197,80;1832,05;-;7621,42;307,48;-;2244,79;969,17;1867,51;-;-;-;2824,18;1508,65;-;340,86;2417,96;1485,37;18479,08;5210,87;25264,05;3039,16;9893,19;2300,07;-;1749,16;1941,62;4673,01;1238,98;4965,59;2303,96;-;7575,96;-;3813,84;-;359,62;245017,71
"353260 Nhandeara";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;630,53;-;3777,57;-;4682,28;5681,25;366,24;695,11;-;552,52;622,53;6610,63;17244,63;-;23795,78;806,10;10699,54;-;606,42;622,53;-;-;-;-;-;733,70;-;-;702,28;-;-;-;431,53;4943,22;622,53;3018,46;-;-;-;-;3114,92;670,13;-;1069,59;-;15356,31;-;3471,30;-;716,22;289,89;2841,83;-;4458,14;1484,98;1044,62;694,13;8797,94;39646,43;4735,81;-;4741,50;527,92;-;935,23;23827,27;-;-;-;-;-;830,54;-;3764,49;-;-;622,53;-;1360,23;-;19769,27;-;239,75;-;769,61;-;-;-;-;-;6352,76;-;-;3060,38;3003,23;-;-;-;-;-;-;246042,33
"353270 Nipoã";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;734,39;-;6811,86;33,34;2696,41;-;-;183,12;5774,68;-;-;-;-;2701,51;481,82;-;-;24032,48;-;-;-;6194,59;183,12;119,17;-;34,47;-;4805,50;21687,97;3883,90;183,12;6754,36;-;2478,50;1285,96;3004,31;-;-;1174,00;-;-;41,34;-;-;-;-;-;-;900,87;-;-;467,47;-;-;-;-;1003,66;-;686,72;159,12;-;-;6600,57;-;-;1123,11;3807,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;791,59;-;-;-;-;-;-;-;-;-;-;-;-;1572,58;112393,55
