 Morbidade Hospitalar do SUS - por local de residência - São Paulo
Valor total por Município e Ano/mês atendimento
Lista Morb  CID-10: Outras tuberculoses respiratórias, Restante de tuberculose respiratória, Outras neopl malig órg respirat e intratorácicos, Outras doenças do trato respiratório superior, Outras doenças do aparelho respiratório, Outros transt respiratórios orig período perinatal
Período:Jan/2012-Ago/2020
"Município";"2008/Jan";"2008/Jul";"2009/Jul";"2009/Set";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"Total"
"352710 Lins";-;-;-;-;-;-;-;-;-;-;4863,21;7420,81;1366,07;871,07;3766,30;690,70;5037,51;12204,77;8089,74;8705,22;4979,49;12442,69;2905,59;2195,57;714,70;993,74;7681,32;10609,94;-;993,74;2822,59;-;6332,43;-;2111,70;512,87;2183,03;7938,27;12223,39;8197,04;5104,92;993,74;504,87;1223,50;3273,62;1202,42;14221,87;1801,20;1516,00;-;13220,69;7214,66;3336,25;9572,87;557,09;496,87;1163,03;187,10;1657,62;9232,67;2692,90;1463,71;2663,80;1568,01;4531,60;6857,66;4251,08;2509,18;7330,41;24095,42;15209,74;2552,40;10433,03;12853,18;8263,85;591,63;2507,63;2886,17;5053,87;10495,48;21035,16;6617,63;10862,04;8000,49;2103,18;9548,43;898,30;22116,87;6579,38;5302,74;4211,33;2787,38;15736,70;4633,73;1789,12;8985,96;7925,43;21825,27;39120,56;12378,38;9235,52;3773,14;7579,88;11676,80;5577,47;37077,93;15541,61;28837,25;39117,19;11717,33;40551,89;40616,73;56208,99;40760,33;75230,71;3311,71;983417,80
"352720 Lorena";-;-;-;-;-;-;-;-;-;-;-;24877,08;41883,45;35517,68;43005,22;45182,86;20169,25;32610,22;58301,50;119422,22;93641,60;69860,06;8414,44;9101,56;16434,86;35496,19;49595,03;50355,09;61569,87;29685,35;36165,19;20332,17;45455,79;63439,58;30514,80;46704,90;58802,25;5892,27;16241,22;9320,36;12775,71;17434,19;9014,81;21504,29;9519,69;39844,31;11810,14;9304,87;35815,29;61475,74;4216,63;13336,67;13485,03;32927,31;4314,36;22810,99;56649,79;92170,01;4784,16;8029,71;22068,65;24138,66;38869,55;97062,58;38706,84;6607,49;9431,38;17415,24;16503,14;35635,57;13857,97;11273,88;24824,93;3875,50;512,87;18787,43;51489,81;16100,82;7896,74;13717,43;16034,70;5179,86;641,38;4061,77;7326,86;5356,51;14829,74;17822,69;3083,67;69577,67;2122,31;39723,77;4386,42;29891,63;23939,10;43092,04;52042,76;6521,36;17917,58;24020,39;9349,24;28191,13;25581,25;39642,46;32161,47;8107,42;28691,21;9222,34;18545,25;11685,78;43124,35;35126,22;82631,31;75567,08;111436,61;39794,96;3114422,53
"352725 Lourdes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1945,05;-;-;-;-;47811,38;-;33553,26;-;-;-;-;4584,27;27915,26;-;-;-;-;-;27761,85;-;5068,45;-;-;-;-;-;-;-;62128,53;667,03;-;2974,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6350,23;-;-;-;-;-;-;-;-;-;-;-;-;-;220760,19
"352730 Louveira";-;-;-;-;-;-;-;-;-;-;-;488,81;10632,30;4956,67;1181,82;3125,86;2373,58;828,00;3428,13;3686,54;566,97;4425,31;495,22;6166,79;1892,14;1004,13;111732,98;2950,21;3828,83;560,62;346,23;15408,28;7897,94;21452,24;18000,90;1245,38;423,88;407,88;878,46;1257,58;1347,38;4090,18;2466,02;17738,35;17558,79;7189,53;229,65;-;-;6750,92;9542,79;1698,55;411,86;171,10;3074,67;2671,79;849,63;9208,16;29170,94;383,50;6636,70;4041,57;12050,47;19481,46;2747,61;5068,27;1475,51;9321,98;11872,02;238,44;63974,18;686,09;3250,85;1800,00;23292,54;496,87;3995,28;228,27;13741,42;3720,33;1655,54;2032,77;-;4173,22;1435,23;21196,12;3134,13;915,41;6448,90;1693,38;5862,72;4803,45;18686,47;1966,74;883,41;19188,19;1266,84;14846,91;674,67;8041,45;4287,98;-;-;796,56;-;15921,60;2180,09;2668,62;12651,41;6309,90;7830,87;20911,29;40783,43;7295,47;8225,12;-;783085,24
"352740 Lucélia";-;-;-;-;-;-;-;-;-;-;-;2437,63;480,87;185,83;704,65;836,86;-;5116,30;15433,08;-;20378,59;1832,61;8728,69;1268,74;44,22;1029,44;4852,19;883,57;557,09;209,83;2700,08;-;2809,15;-;853,30;-;-;1302,06;-;2864,60;24098,37;697,04;11002,47;-;44,22;1981,32;661,50;-;768,85;407,88;1201,65;22181,93;699,92;-;536,81;44,22;-;-;44,22;-;5039,02;-;-;1587,27;1750,48;1160,33;-;-;-;7811,89;120,77;5322,03;2244,62;-;-;-;1211,90;-;6790,43;4648,87;635,03;39728,66;1197,48;682,70;-;651,03;-;-;-;932,13;3675,97;28667,40;12201,73;21451,93;3637,41;43158,84;-;6162,55;-;1217,45;-;1300,50;7428,40;2121,46;2181,44;-;3427,96;1286,06;3442,09;2082,14;1903,18;-;-;-;1470,43;7028,49;375239,85
"352750 Lucianópolis";-;-;-;-;-;-;-;-;-;-;-;185,83;55,27;-;-;193,83;6087,91;-;-;-;14114,39;185,83;-;-;-;-;-;-;-;-;480,87;4049,76;-;-;-;-;395,66;-;-;836,86;-;217,83;-;-;-;-;-;-;-;-;-;-;-;512,87;706,70;-;-;-;-;-;-;-;-;-;-;-;-;47,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;516,22;363,20;-;4055,84;-;-;-;-;487,19;-;-;-;-;2136,45;941,96;1792,45;-;2607,01;-;-;-;-;415,88;4415,36;-;-;-;45802,44
"352760 Luís Antônio";-;-;-;-;-;-;-;-;-;-;-;1085,22;-;39806,95;3222,99;10420,94;20947,02;2769,39;-;-;163,10;11498,32;18533,36;22534,78;1260,46;-;5377,55;6685,84;12692,03;1748,77;209,83;9899,03;18647,06;9487,48;-;6512,81;983,47;4294,48;2004,70;-;-;357,66;2500,95;665,03;-;163,10;-;2016,58;-;8997,90;541,05;86980,14;8380,12;4927,08;4803,42;618,07;3488,42;1474,62;262,54;4860,29;2519,25;480,87;662,29;1164,13;-;3874,10;480,87;2440,31;176,79;-;3825,35;1610,84;746,28;-;4454,93;40532,10;12858,48;-;3199,62;11399,95;-;-;480,87;1012,45;262,54;442,54;4447,06;7456,70;842,45;-;5575,57;-;-;10811,23;5398,91;1774,45;2218,02;-;2215,97;15940,89;-;-;-;660,87;13581,41;617,90;717,38;80,24;2131,96;21093,57;6554,44;-;1753,71;4929,68;2195,32;480,87;545925,71
"352770 Luiziânia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2933,98;-;-;-;1223,03;-;-;193,83;2469,69;961,19;-;-;-;30000,29;-;63232,47;-;-;22959,96;7985,43;-;44,22;-;-;3168,30;44,22;6486,47;3410,26;-;4747,99;-;2084,88;-;1169,30;-;-;3595,99;10759,50;-;-;-;-;4641,70;-;-;-;-;-;921,03;-;-;287,84;1373,87;1718,51;6822,44;-;897,87;9514,61;-;-;-;-;824,21;-;-;5365,98;2159,83;-;-;8332,90;-;-;-;-;-;42325,72;-;-;2759,63;-;-;-;-;-;-;-;-;266,23;-;-;-;-;-;-;-;3600,20;-;-;-;-;-;259283,57
"352780 Lupércio";-;-;-;-;-;-;-;-;-;-;-;-;10405,02;-;-;-;-;-;2178,00;-;-;262,54;3375,76;262,54;-;733,68;-;4385,70;757,68;-;-;-;-;-;853,30;-;6491,04;-;-;-;-;-;-;1951,98;6234,27;5486,00;-;535,08;-;3062,60;-;-;-;-;-;721,30;4326,84;9277,57;-;25407,09;28466,63;2939,68;-;516,22;5196,66;1493,73;-;-;-;262,54;-;-;1191,14;-;-;2940,67;1375,33;-;-;-;-;1284,27;3100,09;1085,50;-;853,30;2405,33;27019,04;2544,88;4091,56;-;3155,68;-;-;-;-;-;-;-;2692,23;-;8908,98;1709,81;3063,73;-;-;-;-;-;-;262,54;-;3831,36;-;3349,79;-;200448,68
"352790 Lutécia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5087,75;-;47,27;-;358,29;-;-;-;-;-;-;1446,31;-;1598,06;496,87;-;-;-;-;-;-;-;482,45;-;-;-;-;-;-;1439,31;-;-;-;-;-;-;-;-;-;-;-;-;-;3548,75;-;-;4972,62;-;-;-;480,87;-;-;-;-;13216,74;-;518,87;2701,55;-;-;-;-;-;-;-;-;-;747,61;-;-;-;-;201,83;-;-;6126,68;10919,53;20579,16;-;-;-;-;533,99;-;8676,10;-;16795,78;7145,27;-;-;-;-;2410,12;-;-;-;-;-;-;-;110531,78
"352800 Macatuba";-;-;-;-;-;-;-;-;-;-;-;5523,25;6593,80;3317,19;7393,35;8385,70;185,83;7086,33;3749,59;1755,09;683,03;993,23;2028,71;-;1162,23;1081,01;-;4123,89;2119,35;969,74;1652,77;740,28;33526,37;3481,72;51512,05;1652,26;706,70;-;-;635,03;-;11347,31;675,03;1814,26;563,67;2775,32;1310,77;9906,99;1368,28;983,92;4585,91;-;751,38;-;675,03;846,38;-;185,83;4809,12;1444,74;28850,86;1484,19;570,83;504,87;779,24;-;7062,27;600,14;52,22;1634,32;16478,58;776,24;985,74;22570,49;1152,60;5379,37;-;2026,96;476,74;961,74;-;7990,92;3301,22;23880,21;8004,52;1145,18;32527,19;1239,95;674,48;1391,37;2656,42;1315,32;25449,95;1083,90;1790,93;488,12;7935,64;496,87;858,45;554,45;461,83;5738,78;2603,53;24808,27;11131,99;5511,70;8459,69;2174,10;8114,06;687,25;15848,15;480,87;6839,14;4213,08;12550,05;12229,06;532086,48
"352810 Macaubal";-;-;-;-;-;-;-;-;-;-;-;-;2703,58;2886,75;-;480,87;-;-;-;-;961,74;1337,25;1544,16;3371,62;201,83;-;-;-;-;-;1280,91;480,87;1171,41;3288,51;2228,11;-;448,87;-;-;19715,13;-;480,87;961,74;961,74;-;4331,09;-;1394,76;-;-;-;1143,98;32734,49;13117,69;480,87;-;585,28;-;1116,62;2217,29;2548,18;671,97;9664,90;24792,02;25773,12;28299,41;4571,00;7789,55;-;22757,31;480,87;1483,59;45075,59;-;1451,77;-;-;4960,13;-;977,74;-;-;-;-;4245,53;1257,78;4251,39;496,87;16555,60;-;-;-;2276,77;-;504,87;8256,82;-;679,12;-;-;-;659,03;-;-;-;-;-;-;-;278,54;889,32;-;-;1897,34;-;-;325174,16
"352820 Macedônia";-;-;-;-;-;-;-;-;-;-;-;-;-;6681,27;44,22;504,87;28908,50;42003,69;-;-;-;-;-;-;-;651,03;-;3572,73;6263,72;-;-;9801,39;-;-;-;-;-;-;-;-;482,45;-;-;1614,48;504,87;-;-;-;-;-;-;-;-;-;-;-;1520,32;-;-;-;-;643,03;-;260,31;-;163,10;-;4506,81;-;-;-;12731,09;-;-;-;-;-;-;-;-;496,87;-;-;3642,20;16710,48;407,88;408,86;-;-;210,24;-;609,63;-;-;-;-;-;278,54;671,70;610,30;-;-;1688,53;1722,74;-;1837,36;-;-;-;-;-;-;-;-;967,59;1578,33;152699,13
"352830 Magda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;843,38;-;-;-;-;-;-;-;-;-;-;-;9296,90;-;-;-;843,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1321,85;-;5463,65;-;2892,05;-;-;-;638,72;-;18723,78;-;-;-;-;-;8763,09;-;-;-;4187,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1071,91;32448,30;-;-;-;1338,38;-;706,78;1500,16;1640,63;1809,74;-;573,51;-;6474,33;-;-;494,76;-;-;-;101033,34
"352840 Mairinque";-;-;-;-;-;-;-;-;68569,94;6586,48;-;-;-;751,80;-;20948,40;21308,49;-;11208,51;9556,53;17553,34;13257,10;31511,48;262,54;-;1630,38;6210,14;-;1734,18;25819,00;4460,29;-;-;2655,61;8532,53;22591,03;-;20778,54;522,45;-;-;2516,60;3355,86;3846,09;-;8185,92;4368,99;13714,16;11762,58;1585,12;-;7108,98;262,54;11887,73;2743,68;2713,58;735,34;18584,38;21769,41;2945,57;-;693,16;31630,69;4009,89;7016,07;13590,59;-;-;775,33;654,97;-;31980,23;20406,32;24361,51;3413,43;-;1288,20;2925,68;1953,89;29012,00;9232,27;2063,68;17836,39;19105,32;2650,89;17336,02;4390,79;4655,36;488,87;11079,52;7384,62;7081,20;55,27;15864,25;1913,65;1870,93;3664,45;8094,24;16950,78;3758,33;7576,36;1918,53;3021,10;522,45;-;13978,00;5871,24;-;-;3571,69;5162,39;968,49;28320,53;1412,59;3194,33;2908,74;822150,52
"352850 Mairiporã";-;-;-;-;-;-;-;-;-;-;-;-;17605,52;1309,82;12926,61;23837,18;4925,27;13111,53;17982,54;4332,57;1032,20;14928,37;23548,48;3109,89;5617,15;10307,03;30661,18;1382,70;18054,99;4734,99;3230,76;26568,55;515,62;4612,95;21668,36;8228,66;834,62;20442,53;4731,75;3279,43;11453,58;2035,91;11474,19;5857,55;104626,69;36467,99;131313,05;1519,95;27958,02;502,97;72723,79;964,90;15738,37;1929,49;20638,13;3619,63;12302,36;4267,23;8620,86;72647,97;17273,95;2238,07;24258,89;2374,10;31524,37;856,31;57550,50;1636,34;3296,14;1831,56;1511,89;32837,17;14547,84;3177,53;23299,79;21996,83;39853,89;5841,29;7000,01;22817,89;8378,59;3709,91;2288,12;744,23;27528,47;3020,84;20502,77;1180,04;796,72;10635,86;6673,19;488,87;45934,31;836,86;37572,42;2994,29;11616,90;28696,93;2135,85;18032,60;10863,45;3615,71;2379,38;4170,52;3261,74;7747,00;22867,78;12405,48;25796,82;7572,19;1563,00;4711,48;9614,09;12556,71;1290,74;209,83;1530301,93
"352860 Manduri";-;-;-;-;-;-;-;-;-;-;-;-;42303,30;201,83;209,83;-;163,10;635,03;-;-;185,83;10435,50;635,03;-;-;-;201,83;-;3833,31;-;185,83;635,03;-;-;185,83;4734,48;635,03;-;185,83;-;-;2137,74;929,77;1925,13;185,83;-;2294,15;-;185,83;19748,02;-;699,03;2398,36;1286,06;3775,45;23402,13;635,03;387,66;2430,20;14144,25;-;-;3777,74;-;-;-;-;1689,42;635,03;1664,47;-;185,83;-;23247,14;-;1854,12;-;193,83;767,66;290,74;1166,44;1902,43;-;-;-;7811,79;852,86;25579,36;1201,33;614,91;-;-;-;3024,50;878,54;-;4049,09;2398,29;-;2195,35;859,38;10705,70;-;5887,94;-;-;-;9043,31;10276,47;6724,10;-;1352,61;1215,80;32834,39;11906,56;8303,50;327021,89
"352870 Marabá Paulista";-;-;-;-;-;-;-;-;-;-;-;-;-;-;187,10;2114,19;2926,62;639,29;193,83;-;201,83;2032,44;193,83;3262,89;3916,84;-;-;3117,15;-;556,89;-;538,48;-;1335,03;52,22;-;-;-;-;-;-;857,72;-;673,04;8101,12;3931,15;-;3189,46;-;887,11;-;-;768,36;-;-;-;-;1052,77;-;-;-;-;-;201,83;395,66;619,87;2452,17;-;-;-;2376,19;-;-;225,83;-;-;-;-;201,83;-;1280,75;4744,69;-;1486,24;201,83;5585,57;-;1227,98;-;-;-;232,97;-;-;-;-;833,78;-;967,95;-;-;-;-;-;-;-;-;-;2192,45;-;967,59;-;-;-;-;-;66924,54
"352880 Maracaí";-;-;-;-;-;-;-;-;-;-;-;-;-;480,87;38340,50;869,80;704,65;7319,02;-;-;2162,06;624,87;1882,74;29883,43;2252,54;12213,14;5199,29;1163,90;2478,46;1515,01;-;193,83;193,83;-;-;1239,03;262,54;-;439,88;936,96;6945,33;2397,04;-;4368,78;1830,73;52,22;1282,21;201,83;-;407,88;3394,34;16898,62;-;-;-;-;-;12474,95;1430,51;987,40;527,00;14639,11;2607,64;-;-;632,95;-;407,88;856,25;7456,20;1350,06;2570,81;619,50;1374,06;4627,12;19358,69;-;2470,79;3050,13;1635,86;-;4619,12;16488,43;18714,87;-;-;12728,96;2674,54;21920,96;5967,63;-;2018,47;11908,19;503,88;-;-;1569,73;-;1219,98;6103,17;6677,29;4601,82;1610,62;-;15437,54;18281,37;22283,91;447,74;4585,07;1950,09;6958,33;8910,72;-;-;-;4807,50;430202,17
"352885 Marapoama";-;-;-;-;-;-;-;-;-;-;-;-;1216,65;-;-;-;-;25390,26;-;-;667,52;-;-;-;-;1885,13;-;-;-;-;1099,90;-;-;477,71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1048,45;-;-;-;-;-;778,78;-;-;14541,89;560,87;-;-;-;-;504,87;480,87;3195,41;-;-;-;-;-;234,24;-;-;-;-;-;-;-;-;-;-;-;-;-;1002,35;-;-;-;-;496,87;528,87;-;-;-;-;-;-;1803,67;-;-;521,65;1533,71;3277,51;1380,83;-;-;-;-;62628,01
"352890 Mariápolis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1608,47;-;-;-;-;-;-;201,83;-;-;-;-;-;-;-;-;-;11999,69;-;-;-;-;-;-;-;2194,03;-;-;-;-;-;587,64;1097,41;47,27;-;480,87;-;-;1302,06;-;-;-;-;-;-;667,03;-;-;687,73;-;-;-;-;-;55,27;497,50;-;-;480,87;-;-;-;573,87;530,27;-;793,21;-;-;-;-;-;-;-;-;-;-;-;-;5723,87;-;438,54;635,03;4624,90;-;-;-;-;480,87;-;-;1478,96;643,03;675,03;18702,44;2077,54;6407,92;-;-;-;-;-;3501,70;69194,85
"352900 Marília";-;-;-;-;-;-;-;-;-;-;59902,04;49836,87;110485,72;37967,22;44290,02;49089,97;40612,12;33962,13;25565,48;30646,08;14047,38;35109,91;55869,24;63508,05;53288,05;56991,32;109814,85;87282,96;36939,38;71736,30;126285,87;99886,08;85832,51;13316,95;27248,38;47400,25;69485,16;118957,70;105018,52;67293,88;64564,29;78336,57;48051,95;34158,95;89916,63;59931,07;65221,91;95706,11;123662,03;44944,06;92901,08;91821,76;144021,97;62579,11;69315,34;51773,11;83097,61;71255,79;84778,88;81428,79;108201,44;55091,67;51384,27;58149,85;98479,13;51117,67;55814,64;71462,78;32520,62;79950,51;126065,06;31096,61;79826,42;100687,41;57883,88;82950,09;72583,42;142183,82;137282,40;96172,47;53198,25;87142,48;43796,35;62017,95;168355,36;120798,33;139309,59;102671,12;203656,50;126531,33;114647,01;104044,13;44608,64;50480,35;54573,78;194222,16;53717,78;122923,45;144873,72;195254,52;201455,59;221648,06;108341,79;138771,13;217884,62;195493,55;237711,98;128723,03;77341,30;132331,71;122398,87;192257,21;88405,56;138274,18;87855,10;92026,44;9521784,48
"352910 Marinópolis";-;-;-;-;-;-;-;-;-;-;-;-;1617,87;1527,25;-;-;-;-;1421,81;-;-;-;-;185,83;-;2147,31;-;-;-;-;647,03;2071,19;-;-;842,45;-;-;-;-;1480,91;6331,89;-;8275,02;-;-;-;-;-;821,55;-;3384,89;-;-;-;-;-;185,83;480,87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;629,05;-;-;-;78363,75;9499,51;5483,07;3361,59;1650,26;347,95;763,00;619,17;-;364,90;-;480,73;621,00;935,51;1679,74;436,25;486,00;282,33;631,20;-;-;-;-;368,24;3523,38;-;-;185,83;-;-;-;-;-;-;1038,14;-;1917,03;145089,33
"352920 Martinópolis";-;-;-;-;-;-;-;-;-;-;2526,61;-;4681,96;8241,52;7240,48;7247,69;1419,28;5285,95;2521,25;1782,85;5846,28;1621,61;1905,68;1891,48;1155,90;3367,44;2180,32;3810,66;3633,36;11724,82;1923,04;2427,50;3684,05;1261,62;8761,96;14142,44;5748,49;2950,20;6875,60;1326,06;20529,78;8071,12;2492,60;4847,69;4122,78;2525,55;941,32;773,73;-;15368,87;10874,21;-;2930,47;16848,84;7044,41;5024,61;209,83;3571,58;22846,29;16809,84;-;1455,89;-;-;12776,69;17411,13;55,27;4931,80;10901,77;2148,33;5527,38;-;9801,81;749,26;1461,36;2799,70;3877,65;3689,31;3367,24;-;15678,70;1113,41;16223,00;12032,67;5637,28;1539,17;2347,47;15277,30;14216,97;9537,02;3248,39;11361,21;2291,71;10863,91;-;6918,55;48,89;1782,51;9437,80;2357,47;-;1023,24;1426,21;6778,18;21127,65;6444,93;-;3006,76;6073,06;8460,50;1257,46;7037,62;25425,85;26781,50;479,19;1016,73;612226,52
"352930 Matão";-;-;-;-;-;-;-;-;-;-;-;21568,95;23007,87;73428,01;26299,24;18654,66;11652,79;38044,41;63393,17;41978,95;40680,73;39487,64;28050,83;10827,59;4989,79;7793,56;16628,60;59635,57;67491,68;60608,98;72089,59;47873,16;28338,14;42431,53;12507,00;70727,61;29627,60;36736,69;46567,67;81154,62;33932,70;33354,48;32030,06;17611,07;33272,89;1887,45;18884,51;55802,90;59352,31;40965,90;52252,71;60334,32;71299,93;25559,70;38787,63;87038,68;68130,24;55129,32;61231,63;70354,50;46668,89;25633,30;47687,22;32145,14;29976,85;45441,23;39746,11;26312,52;36331,85;12666,00;45286,98;12578,45;61018,02;18146,92;41832,14;56345,94;39405,66;71995,91;30516,82;43004,84;56164,82;18531,29;10421,39;53007,78;47946,09;76694,52;50434,18;65908,51;23550,04;40592,85;33078,84;33113,19;22782,17;22041,84;61159,80;25168,82;37113,21;43761,35;55492,26;76184,41;22188,81;35791,69;28940,41;48469,93;20875,79;9993,65;26577,54;45197,30;42698,86;33997,99;38120,31;62953,82;46397,07;44688,93;39055,31;28987,37;4230312,49
"352940 Mauá";-;-;-;-;-;-;-;-;-;2558,04;5555,42;45700,84;31092,52;73316,81;133320,36;55650,67;121660,68;99514,23;119697,78;145017,28;217416,82;135764,22;100427,33;86216,18;176881,79;156105,60;89657,88;154804,16;271515,75;114410,93;98530,27;43915,98;60821,41;109612,42;219766,20;65386,96;105580,86;50821,30;95356,13;108470,43;144411,55;107033,08;38307,52;43918,60;115084,50;145151,18;100015,16;65287,55;66989,28;94504,87;115461,25;96637,23;145822,39;111283,49;68887,64;114052,62;71940,31;85079,99;73364,82;54767,82;162487,81;184106,19;70148,09;135928,99;58608,86;201949,06;40787,47;85990,21;150932,65;41769,19;114291,57;91179,74;66999,66;65985,86;156038,31;85627,28;57372,02;93739,84;97322,27;80880,61;91480,48;163670,89;68894,40;31274,35;80322,23;100826,35;63175,27;132507,42;107731,62;97644,07;88910,29;56113,04;18211,90;52514,91;85541,09;62662,50;73666,27;79182,11;44883,78;92551,80;89044,03;78210,33;132187,31;52022,79;85315,90;57034,76;86828,17;73944,96;75105,27;81263,54;118109,03;147090,88;103636,79;94319,41;52388,77;16358,62;10129319,11
"352950 Mendonça";-;-;-;-;-;-;-;-;-;-;-;1721,48;2969,53;-;6100,58;-;2445,22;1521,72;-;-;255,68;-;721,30;-;-;-;-;1095,29;-;-;-;3506,27;11155,35;-;55,27;-;1966,93;-;-;-;-;-;-;-;-;5956,68;6517,79;611,81;7320,60;6916,49;-;-;5674,28;1655,18;-;-;-;-;1943,69;-;-;-;11900,81;-;7688,30;-;6629,65;-;-;-;-;2956,45;-;3713,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2632,72;1758,29;378,23;8334,05;79,67;-;-;349,19;-;4978,84;-;-;-;749,87;-;-;-;-;-;675,03;-;-;-;79,67;-;-;1948,21;124964,11
"352960 Meridiano";-;-;-;-;-;-;-;-;-;-;-;8026,21;-;1082,91;-;367,44;-;-;-;-;-;-;959,59;-;423,88;-;-;5265,47;-;-;654,32;3194,52;862,47;-;-;2404,13;-;-;-;-;-;-;-;4387,54;-;539,14;7175,05;-;-;-;-;7865,63;4137,79;4187,43;2159,41;599,26;-;-;-;-;277,30;-;-;-;-;-;488,87;711,05;-;-;516,22;3439,11;8613,36;-;617,28;831,92;-;-;566,48;583,96;-;2109,83;-;-;-;-;-;-;462,47;-;-;-;3876,08;-;-;-;-;-;-;-;828,27;649,28;-;-;-;-;598,42;900,94;10653,91;2984,80;-;20739,66;-;4221,58;-;-;118962,98
"352965 Mesópolis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1739,47;-;-;643,42;-;-;-;-;-;-;-;-;419,88;185,83;-;-;-;-;-;-;-;948,87;-;-;-;-;-;635,03;-;-;-;-;-;4337,51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;659,23;-;-;-;-;565,07;-;-;1455,46;3383,38;-;-;-;586,73;-;-;18566,77;-;-;-;-;-;-;-;-;-;-;-;-;2405,33;-;-;-;-;-;-;-;36531,98
"352970 Miguelópolis";-;-;-;-;-;-;-;-;-;-;185,83;-;-;47529,28;1847,72;7552,64;185,83;-;185,83;-;8804,60;-;-;-;518,86;2523,81;-;-;-;-;17418,73;15689,96;-;9925,62;-;-;187,10;-;481,41;-;-;9509,54;2278,78;-;-;-;-;502,97;262,64;9623,37;822,24;48888,37;4157,68;1454,73;350,20;989,08;2303,16;490,45;759,97;5628,17;890,05;-;3182,12;407,88;2222,69;3567,59;-;2200,61;7233,86;-;8606,96;52655,21;5237,41;30778,09;8968,28;40934,48;480,87;3081,23;-;39038,64;4382,53;26592,71;2123,20;1241,21;733,49;1988,24;195,10;30253,74;-;5567,75;53633,35;16002,91;52,22;2974,90;-;10054,69;45274,67;1283,75;-;1364,28;10752,11;-;722,94;-;6649,55;-;4257,36;5444,19;2142,17;10171,27;9666,99;262,54;49787,00;1175,78;-;3321,58;718616,76
